id	text
81117	（桐走到通讯台前面联络玛希，麦克斯博士则看了她一眼，手指迅速破解“卫士”服务器权限。） 
81118	【与此同时，十五特遣队母舰指挥室】 
81119	……这…… 
81120	12号保存处”毁坏和失踪的救生舱数量约为总数的43%，其中被击毁的全部是成人救生舱，儿童救生舱则呈持续失踪状态。 
81121	和三个月前的“铜彦乡保存处”情况一致，死伤皆是成人救生舱，儿童救生舱则大部分行踪不明。根据报告数据分析，方舟掠夺儿童救生舱另为安置的可能性很大。 
81122	也不排除他们有恶意侵害人类儿童的可能…… 
81123	一年前第一批人类苏醒，方舟“叛变”。我们没有任何准备措施，也没有数据和资源。 
81124	只能根据面积大致推测避难所救生舱数量，不清楚成人和儿童救生舱的比例，所以一直以为方舟对人类是无差别攻击。 
81125	Joyce：尽管麦克斯博士失忆，然而就专业知识测试的结果来看仍处于高水平。博士认为人形的行为模式由“核心原则”决定，“守卫”无法违背“核心原则”背叛甚至攻击“人类”—— 
81126	如果她们已经不把我们当做“人类”了呢…… 
81127	Joyce：抱歉，我无法回答这个问题。 
81128	没事，我随便说说，你继续。 
81129	Joyce：麦克斯博士试图找出“守卫”攻击人类的原因，目前来看儿童和成人是一个关键点。 
81130	按照博士的意思，似乎应该将成人和儿童分开护送。 
81131	没错。指挥官怎么看？ 
81132	通知卫士们协助成人和儿童登陆不同的救生舰。 
81133	【十五特遣队母舰】 
81134	让她们将成人和儿童分开安置，登陆不同救生舰。在儿童救生舰上多安排一些管家机器人，保证每个人登舰后就立刻进入救生舱休眠。 
81135	并告知他们，我们会设定定时系统集中‘唤醒’他们起来活动。 
81136	明白。唔……需不需要在儿童救生舱供应的营养液里加点“安神”成分？ 
81137	你啊你啊，就这么不喜欢小孩子吗？ 
81138	不过这个时候大家都需要“安神”吧，别说是小孩子了。你可以去医院问问军医的意见，统一加的话也用不了多少时间。 
81139	嗯哼。 
81140	【10分钟后，十五特遣队母舰医院配药室前。】 
81141	あら、ヴォロシーロフ？何でここに？
81142	过来拿点头痛药哦~  
81143	头还在疼？但是人类的药对我们来说作用不大，你还是让“维护官”帮你看看吧。 
81144	没关系哦，我开了很多呢~ 
81145	喂喂，这不是重点吧。算了不说了，我找医生还有事。 
81146	什么事？ 
81147	问要不要在救生舱营养液里添加“安神”成分。 
81148	多加点吧，一路都不太平，睡得安稳些就不用担惊受怕，少了很多骚乱。 
81149	说得对。 
81150	【同時刻、十五任務部隊母艦指揮室】
81151	伴随着嘀嘀提示声响，指挥台弹出系统提示窗口。 
81152	【母舰自检系统已台暂停，请检查后台冲突。】 
81153	冲突？
81154	报告指挥官，母舰“自检系统”遭遇冲突干扰，疑似有人抢占母舰进程。 
81155	我正在查看冲突原因……有人试图突破权限登入“末代数据库”，母舰的“防护墙”在不断拒绝，因此和“自检系统”冲突。让我来看看是谁呢…… 
81156	这，冲突似乎来自科研&数据室…… 
81157	需要立刻控制科研&数据室吗？ 
81158	等等。 
81159	玛希，博士这里出了点小问题呢。
81160	我们已经知道了……我去看看吧。麦克斯博士的权限等级，有点麻烦啊，并不是我们可以轻易冒犯的。 
81161	嗯？指挥官也想一起去吗？ 
81162	似乎很严重，怕你不好处理，我一起吧。 
81163	鉴于博士的身份，我陪着会慎重一些。 
81164	谢谢指挥官！指挥官好贴心！ 
81165	嗯嗯，还是指挥官厉害。 
81166	（看了眼指挥官一脸兴奋期待的神情）……似乎哪里不对。 
81167	博士是在访问“末代数据库”吗？末代的很多信息区域都被封锁了，博士的访问权限比我们高，也看不到全部吗？ 
81168	……你怎么知道我在……从什么时候开始的？ 
81169	把“攫取模块”让管家机器人送走以后。 
81170	我是看不懂博士的算法啦，很厉害不会引起警示。但是因为刚好赶上母舰在做最后的“启动自检”，博士的操作会引发母舰的冲突，很容易被发现的。 
81171	其实我们“人形”也很好奇“末代数据库”里很多末世前的资料，以前偷偷突破过权限好几次嘻嘻。 
81172	不过都失败啦……但是我还是要报告您的情况，不要怪我啊。副官应该马上就要来啦，耐心等待哦。 
81173	艾伦•麦克斯突然后退一步，看着桐。 
81174	说出你所知的关于“艾伦•麦克斯”的所有信息。 
81175	艾伦•麦克斯博士是联合科学院的知名教授，是人工智能领域最杰出的科学家之一，参与研发了T型仿生机器人。 
81176	末世后担任 “人形守卫者计划”的首席……其他我就不知道了，真抱歉博士。您的部分资料信息似乎已经被封锁了。 
81177	科研室门打开，玛希和指挥官走了进来。 
81178	あ、マーシー！指揮官さん！
81179	マックス博士、何か手伝って欲しいことがありましたか？
81180	一个失忆的人试图探寻人生的三大终极问题，有什么问题吗？ 
81181	这个博士不用太担心。关于您的情况，南部基地已经准备好了一系列方案帮助您恢复记忆。 
81182	而且您不是已经接触过Joyce了吗？末世前Joyce也同样在联合科研部供职，可以说是您的搭档了。 
81183	等我们回到南部基地，相信您的记忆很快就会恢复的。 
81184	知道了。 
81185	博士，母舰就要启航了哦，博士是想要去办公室休息还是待在科研&数据室？ 
81186	いや、いい。私が何処に滞在するのかは好きにさせてもらおうか。
81187	还有这位先生，如果您不是指挥官，您再盯着我看，我会直接给您来一拳。 
81188	抱歉我没有恶意，久仰大名有些失态。 
81189	您级别再高，在这条母舰上还是要听我的。 
81190	指挥官…… 
81191	博士，您对指挥官好凶哦。 
81192	【半小时后，卫士休息室】 
81193	母舰即将启航，请基洛夫尽快到“武器系统控制室”报到。请基洛夫尽快到“武器系统控制室”报到。 
81194	玛希叫我了。你头痛还没好，没到你出战前就好好休息吧，别到处闲逛了。 
81195	我有到处闲逛吗？之前都在睡觉啊……不过，你不是很想出战的吗？  
81196	这个是已经决定好的，我也没办法。 
81197	母舰武器系统的值班又不难，不能换别人去吗？ 
81198	怎么了你这是？ 
81199	不想你去啊，有种不好的预感。 
81200	那就不去呗~ 
81201	算了，玛希叫半天了，快去吧。 
81202	头又开始痛了……奇怪，脑子里，怎么…… 
81203	基洛夫……别去…… 
81204	【10分钟后，与母舰指挥室一墙之隔的武器系统控制室】 
81205	嗨~ 
81206	基洛夫，武器系统平台就靠你了哦。有什么需要隔壁找我~ 
81207	（基洛夫坐在椅子上，抬腿将脚搭在操作台的边缘。） 
81208	只要指挥官一声令下，武器系统平台就会根据雷达和“母舰主系统”自动执行反攻和防御，瞄准发射防御全自动…… 
81209	根本就不需要我，真想念我的战舰…… 
81210	当然需要啦，万一母舰出问题还是必须由你来控制的啊。而且需要长时间集中精神，基洛夫的责任还是很重的呢~ 
81211	我宁愿跟侦查组指挥无人机在前面开道。 
81212	别这么说啦，再怎么样开母舰还是比战舰带感的。 
81213	【十五任務部隊母艦指揮室】  
81214	【母舰自检程序已完成，是否立刻启航？】 
81215	指挥官，所有准备工作已经就绪。请问是否立刻确认启航？ 
81216	了解。
81217	【10分钟后，黛安司令通讯信号接入中……】 
81218	指挥官……  
81219	我有到处闲逛吗？之前都在睡觉啊……不过，你不是很想出战的吗？ 
81220	报告司令，第十五特遣队已经正式启航。 
81221	嗯，那支执勤小队也已经出发了吗？ 
81222	是的，沃克兰和空想带着博士的“攫取模块”出发了。 
81223	刚刚接到指挥部“独立小队”的消息，她们完成任务正在返航，会路过你们那里。她们会协助你们拿到“源方程式”数据，并护送你们回来。 
81224	Joyce：这是独立小队的“蜂群网络”信号代码，方便“执勤小队”联系她们。鲨队长，你们都知道的。 
81225	谢谢Joyce。
81226	Joyce：不客气玛希小姐，预祝我们返航顺利。 
81227	信号已经不稳了，通讯应该很快就要断了。别的我就不再重复了，务必平安…… 
81228	指挥台传来系统提示声响。 
81229	【系统提示：与黛安司令的通讯已中断……】 
81230	信号断得有点……急啊。 
81231	Joyce：母舰已驶离信号塔一定距离了。 
81232	Joyce，怎么样? 
81233	已经晚了。目前干扰程度异常，虽然通讯始终是连线状态，但延迟较为严重。我们这边的消息也一直在缓冲，无法传送出去。据分析这条讯息应该是几分钟前发送的，恐怕她们已经进入隧道。 
81234	信息传送成功，反馈数据还在读取…… 
81235	惊不惊喜，意不意外？ 
81236	本大人早就说过不会放过你们的！ 
81237	手下败将说这句话也不知道害臊！ 
81238	你们怎么会在这里？！你把我们的侦察队怎么样了！ 
81239	以为所有反派都会在战斗前老老实实回答你们的提问吗？ 
81240	本大人偏不~~享受我的炮火吧！ 
81241	…………………… 
81242	…………
81243	是伏击…… 
81244	后方也有方舟开始靠近，前后夹击就麻烦了！指挥官，反击或撤退需要做出一个选择了，请您下令吧！ 
81245	不前冲吗？以目前的敌人数量来看，全力突围的话还是可以冲破拦截的。后撤的话要重新调整返航路线了，而且一号侦查组的人还没有消息啊。 
